,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Mj,819.99,829.1156960928109,837.5418819041704,951.834583804612,1146.0800996810424,1019.3380369466131,984.1503252274931,1059.5330552089267,1051.1570161650543,1073.1979566588734,1097.3096974127527,1121.6617562603954,1144.746524949413,1169.6115133507878,1193.9570961949769,1219.3873404718693,1242.7035201312983,1258.4868666169175,1274.4534535682278,1290.535923712623,1307.1238449048492,1324.185762277885,1341.119373982541,1357.7283381386387,1373.668223459253,1388.913444341548,1402.9090900002982,1417.0507441284697,1430.8589333333298,1444.3733044188602,1457.9191843942178,1470.096415908877,1482.3045246120614,1494.8932433630791,1507.992114894707,1521.9457082645233
Mj,285.1,287.55518348033786,289.64534410393355,329.14050080360437,396.68394238265165,353.27772386173496,340.8110992903602,366.95587071318596,364.1389292847737,372.0552961428943,380.6594589864095,389.5002722497632,397.9552350580305,407.0751450106206,416.0552774133132,425.451994068262,434.4781462589748,440.8766519662957,447.2203991205121,453.71260635652,460.38304107980264,467.4550715979591,474.6068267479496,481.53246474101667,488.3469501690108,494.7957243209625,501.4163460216911,508.1067458776893,514.6960311766011,521.1961837501734,527.7239260495177,533.7732573932501,539.847017458841,546.073077544693,552.5013241339752,559.2635608090898
Mj,4.12,4.177476401832947,4.233558477549731,4.811780179844327,5.787591373351532,5.139992955005165,4.966998026079256,5.3468031776294245,5.303160041415136,5.409768858574139,5.527319180147585,5.643605202447179,5.752665464514957,5.869962845323238,5.9840339481900395,6.102966920779367,6.205571164768531,6.27058213632048,6.338462678181173,6.405341739406769,6.474823816784233,6.543202742446511,6.609233858646273,6.675498325338738,6.736772574139559,6.796541048748842,6.841493326144436,6.887258782702657,6.931493531939238,6.974422631256694,7.017627036374437,7.054357469424373,7.091401664764133,7.1304266530018285,7.172018404552496,7.217748219068103
Mj,18.5,18.729954304177554,18.948584355204442,21.535389622958252,25.917442235304588,23.0356028229297,22.249618706365865,23.952516811493673,23.7603103213698,24.249004038237057,24.785536175568463,25.322376451119755,25.828861600902524,26.37406379363985,26.906292694068714,27.461800869539278,27.957895732401965,28.28462900676028,28.619549481924345,28.953894892715354,29.299833405995305,29.64944175769016,29.99280562772822,30.33273410303106,30.65439623208538,30.964494540410076,31.229479275329528,31.4981889732297,31.759949751774403,32.01571754354717,32.27273370756703,32.49999626414685,32.72859513963011,32.96625071853774,33.215769968577426,33.48462857654576
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,98.04,99.08983640902342,100.05015176333534,113.70151598638043,136.92594753046518,121.8096107373979,117.58944213572929,126.59864372912695,125.60255170875183,128.25208495857783,131.14747421988957,134.0804565688026,136.86528655012688,139.86589378743258,142.80708889367514,145.88063371891266,148.72389271971358,150.66693247639319,152.62532234910546,154.60512397758205,156.64634393311343,158.76066019603817,160.86931668503894,162.93295904845476,164.9263960880877,166.82950291195735,168.6286640978104,170.449787838468,172.23534093884055,173.9899868571342,175.75292394861893,177.3554943003503,178.96616953770842,180.62727484405573,182.35474884814434,184.19083385695376
Mj,273.08,275.90110122553807,278.45464709005097,316.4440326791225,381.13446226926357,339.1248246473731,327.336422329911,352.42129035978894,349.66054237905,357.0770596378698,365.173683915944,373.3969756000414,381.2153351530672,389.6411470474616,397.9071226805395,406.547167729312,414.59719223864454,420.13796024863814,425.7043185631661,431.345044901644,437.15670040616965,443.20428102118547,449.25245113040256,455.1588142545141,460.88542663605745,466.34271064973996,471.59131659172726,476.901903323503,482.1136176028292,487.23919390316877,492.38829713632697,497.0885001224726,501.8112898323249,506.6753888325569,511.7258056466543,517.0817381654003
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,52.0,52.587588946430145,53.132833926944116,60.383856100568366,72.70173803076284,64.65584641786074,62.42742015936846,67.20864235373023,66.67624311148191,68.07072102634717,69.59697106981118,71.13659432092231,72.59527453612662,74.16641003032953,75.7042592443123,77.31058601974902,78.77903835416141,79.77032022230881,80.77480417870329,81.78591366031714,82.82943375056222,83.90137656974096,84.96481232096257,86.00920836006233,87.01096838502158,87.97015437244232,88.8474918587077,89.73543937863262,90.60366109502192,91.45470816642853,92.30921209998981,93.07855205691062,93.85137584785669,94.6498550715244,95.48222572704758,96.37035621250999
Mj,41.66,42.21323297780362,42.74719937665449,48.584432367726876,58.45192068373812,51.9296144767938,50.17118509639998,54.009122679968534,53.57157148337039,54.65952077193775,55.85680866443417,57.047251235722655,58.166679723332905,59.37108316043136,60.54432623673725,61.76812220225257,62.840443308299506,63.53197481088082,64.2478281142249,64.95729736791074,65.6928988093859,66.42559324584721,67.13853581356032,67.84935883893603,68.51353087941102,69.15773314356979,69.67223689767516,70.19469258711996,70.70125485423556,71.19414894376662,71.68949863645962,72.11838948790734,72.55004675253939,73.00155005997533,73.4789869615105,73.99863224357804
Mj,91.46,92.37053981340424,93.18547120081436,105.89723642182052,127.5637566159331,113.52555691150415,109.5662300965911,117.9645616440783,117.04450392497579,119.54058248216839,122.26288534212314,125.03491959442945,127.67391702181267,130.5185153312853,133.31147782938882,136.2315473579188,138.97118696232354,140.86987185150818,142.77142596875768,144.7028475243411,146.69150397542165,148.7700537734982,150.85434798213169,152.88568874336977,154.86219600254665,156.74258762562414,158.58041567459418,160.43938498409676,162.26541873289537,164.06269320522145,165.86809693642422,167.52251256233347,169.18459621140556,170.8943887545605,172.6671712421555,174.54338603337035
Mj,59.73,60.373188986272964,60.96246510915904,69.28065493124028,83.42989292143126,74.21708799876416,71.64715342260023,77.13625320712417,76.5289150748713,78.14185117103347,79.90473563593899,81.68975952669281,83.38425273021844,85.20998088867397,86.99931374364107,88.86908780295163,90.59676196921396,91.77603870541375,92.96526020865426,94.16699998798391,95.40615226165687,96.68868048791424,97.96715693206134,99.21876832478209,100.42701424484426,101.58083529681129,102.6683514958016,103.7691406150521,104.8481635678349,105.90826205151149,106.97329099755635,107.94058272980557,108.9126882729686,109.91535370617522,110.95825574323601,112.06705961934735
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,231.32,233.47682432305106,235.36745308008256,267.46858362528815,322.26861534268096,286.8974716501592,276.83639337089676,298.0641910729714,295.75654723412987,302.12101633488464,309.0511396826154,316.13823199021067,322.90007892272354,330.1913963540565,337.3605489490684,344.85935490792076,351.97655876465785,356.9653962555504,361.93745108306035,367.0075227032944,372.22313477095474,377.7152519962895,383.2480317109919,388.6238894260991,393.886675634463,398.88098781554737,403.8944218207075,408.96613676869913,413.95848209563076,418.8816235997918,423.8295856121953,428.3959358105665,432.9852805895583,437.7001742267986,442.58026153448714,447.7303313033336
Mj,84.52,85.47766929225382,86.36703659930099,98.15363589340564,118.17487617764178,105.0947548199475,101.47357270826497,109.24513257659744,108.379424402327,110.64504686595731,113.12497522665203,115.62608749369242,117.99545255608676,120.5474536594026,123.0452273903358,125.6541876998212,128.0378295441962,129.6459799397003,131.27603604526072,132.9165587349831,134.6098081784237,136.34858378081177,138.07324794159152,139.7673936589974,141.39198115198457,142.9478068314471,144.36908636343492,145.80775290409986,147.2145134209646,148.5935199222784,149.97829678177115,151.22485816641128,152.4772429920482,153.77147306579286,155.12092598017063,156.5611226957704
Mj,49.45,49.940616196772055,50.379641300186705,57.25205947133195,68.96644126406056,61.37766695001626,59.23652636615196,63.77712434579098,63.27985928453663,64.62992096739447,66.1022609571164,67.60187046954752,69.02975631318021,70.56901419716206,72.08057136817162,73.66108599703735,75.14544815461362,76.17544000412833,77.20679981290256,78.25504993042823,79.33456341287364,80.46426846295353,81.59831426808566,82.70359872231035,83.78058045215248,84.80527880298686,85.81238230336766,86.83231195162456,87.83585128308827,88.82528218081605,89.82061110723208,90.73572553277883,91.65653997361036,92.60479325583387,93.58884359146808,94.63074279966528
Mj,377.18,381.1361835602213,384.73298274604053,437.224389788338,526.5746815999009,468.4957616181054,452.2328594729524,486.88564304175316,483.06455310964054,493.2872573774862,504.4520105077234,515.7789937497781,526.5421358209725,538.1404802895896,549.5146729932726,561.4022606355409,572.4446391490841,580.0219339896781,587.6444143603295,595.3606233466217,603.3127040936052,611.5709524538578,619.8196432719661,627.8818369543787,635.6855914889039,643.1276187142576,650.2307726463296,657.4177421936648,664.4666673183567,671.3952515182978,678.3546281352418,684.6938389136794,691.0627177983621,697.6246850641022,704.441462069347,711.676634922023
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,7.94,8.028789800701148,8.110942216827338,9.217799860754024,11.098659763166463,9.87097891800681,9.530410298490658,10.260382265627959,10.179213921661992,10.392471457796974,10.625806394453047,10.861381059184227,11.084664651848854,11.32517542307614,11.560652386564927,11.806631727355303,12.032012887299599,12.184511891755431,12.338870432906154,12.494365316956012,12.65480276556137,12.81985483585773,12.983740710481593,13.144570087444103,13.299015974471697,13.4468030264152,13.582762020754224,13.720331722518761,13.854875267875121,13.986780553136287,14.119202494608162,14.238587208979945,14.358490293077713,14.482304742543137,14.611293694044617,14.748809327014477
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mj,7.08,7.153087856507438,7.219218600798677,8.204128969418772,9.881328159805069,8.792222830237389,8.486570762238992,9.13692812773031,9.065359879410286,9.257665595817713,9.467600511352225,9.68083023324462,9.883563358667786,10.102046136207091,10.316384549854881,10.540420283797095,10.749170921782715,10.892855904337175,11.03719328069483,11.183453977161134,11.334138574437745,11.490930802485105,11.64772398451017,11.80082999469399,11.949259080442554,12.090698383090253,12.226675427794463,12.364231881762274,12.499197387607612,12.631902339994445,12.765189983395645,12.886812541747169,13.00899390028628,13.13481185004495,13.265432779910768,13.403945529330342
Mj,23.37,23.607091280346097,23.82049392990058,27.070120926616415,32.60634568392569,29.01521483625758,28.004952188657988,30.151307013653472,29.915625394683637,30.55186850382669,31.246114381136113,31.95212244091251,32.62379676479919,33.3477202060244,34.058194710401736,34.800900847271784,35.49524099549353,35.974744430489885,36.45571028712777,36.94362956798016,37.446151784439785,37.97016018846512,38.494849986363015,39.00670683846688,39.503782618621074,39.977067943643284,40.4356588750179,40.899514223228195,41.35484300015641,41.802724463418,42.25256265297461,42.66382038362582,43.076937093570514,43.50210550337977,43.94320040575536,44.41048060445425
Mj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pMj,100,100.00000000000713,100.00000000001023,100.00000000000001,100.00000000007505,100.0000000000001,100.00000000001555,100.0,100.0,100.00000000003512,100.00000000004563,100.00000000006212,100.00000000005218,100.00000000007178,100.0,100.00000000007425,100.00000000010292,100.00000000001042,100.00000000000655,100.00000000000956,100.00000000001062,100.0,100.00000000003305,100.00000000001903,100.00000000002166,100.00000000001039,100.0000000000589,100.00000000006203,100.00000000005763,100.00000000005399,100.00000000005535,100.00000000003776,100.000000000039,100.00000000004471,100.00000000005285,100.00000000006804
pMj,100,99.99999999996841,99.99999999997347,100.0,100.00000000262976,99.9999999999986,99.99999999988074,100.0,100.0,99.9999999995235,99.99999999934488,99.9999999992346,99.99999999933341,99.99999999917115,99.99999999999999,99.99999999914687,99.99999999915187,99.99999999991745,99.99999999993592,99.99999999992345,99.9999999999148,100.0,99.99999999981372,99.99999999988738,99.99999999987602,99.99999999993764,99.99999999968797,99.99999999967648,99.99999999970072,99.99999999971973,99.9999999997155,99.99999999979886,99.99999999979563,99.99999999977274,99.99999999973807,99.99999999967132
pMj,100,100.00000000002676,100.00000000003223,100.0,100.00000000085726,100.00000000000082,100.00000000008382,100.0,100.0,100.00000000029952,100.00000000042029,100.00000000049647,100.00000000039896,100.00000000054158,100.0,100.00000000054558,100.00000000068945,100.00000000008048,100.00000000005056,100.00000000007188,100.00000000007812,100.0,100.00000000023326,100.00000000013439,100.0000000001541,100.0000000000746,100.00000000042829,100.00000000044388,100.00000000041054,100.00000000038267,100.00000000038759,100.00000000026952,100.0000000002746,100.00000000030866,100.00000000035733,100.00000000044926
